"","KO","LocusTag","B1T24","B2T24","B3T24","B1T48","B2T48","B3T48","Level_1","Level_2","Level_3","KOID","GeneName","BacterialStrain","Locus"
"96","K00031","Faecalibacterium_prausnitzii_02930",168,190,426,748,710,736,"09100 Metabolism","09106 Metabolism of other amino acids","00480 Glutathione metabolism [PATH:ko00480]","K00031"," IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]","Faecalibacterium_prausnitzii","02930"
"97","K00031","Eubacterium_siraeum_00229",356,505,179,242,474,316,"09100 Metabolism","09106 Metabolism of other amino acids","00480 Glutathione metabolism [PATH:ko00480]","K00031"," IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]","Eubacterium_siraeum","00229"
"98","K00031","Agathobacter_rectalis_01791",321,391,597,277,578,687,"09100 Metabolism","09106 Metabolism of other amino acids","00480 Glutathione metabolism [PATH:ko00480]","K00031"," IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]","Agathobacter_rectalis","01791"
"99","K00031","Bacteroides_xylanisolvens_03385",210,616,550,63,81,77,"09100 Metabolism","09106 Metabolism of other amino acids","00480 Glutathione metabolism [PATH:ko00480]","K00031"," IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]","Bacteroides_xylanisolvens","03385"
"100","K00031","Subdoligranulum_variabile_00816",54,71,200,342,320,590,"09100 Metabolism","09106 Metabolism of other amino acids","00480 Glutathione metabolism [PATH:ko00480]","K00031"," IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]","Subdoligranulum_variabile","00816"
"101","K00033","Bacteroides_xylanisolvens_02222",1976,4047,3214,382,416,563,"09100 Metabolism","09101 Carbohydrate metabolism","00030 Pentose phosphate pathway [PATH:ko00030]","K00033"," PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]","Bacteroides_xylanisolvens","02222"
"102","K00033","Bacteroides_ovatus_03891",742,1167,2661,682,410,520,"09100 Metabolism","09101 Carbohydrate metabolism","00030 Pentose phosphate pathway [PATH:ko00030]","K00033"," PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]","Bacteroides_ovatus","03891"
"103","K00036","Bacteroides_xylanisolvens_02223",447,967,1163,219,250,316,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","04147 Exosome [BR:ko04147]","K00036"," G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]","Bacteroides_xylanisolvens","02223"
"104","K00036","Bacteroides_ovatus_03890",621,1021,2217,547,427,417,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","04147 Exosome [BR:ko04147]","K00036"," G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]","Bacteroides_ovatus","03890"
"105","K00040","Roseburia_intestinalis_02777",124,135,51,73,179,168,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K00040"," uxuB; fructuronate reductase [EC:1.1.1.57]","Roseburia_intestinalis","02777"
"106","K00040","Subdoligranulum_variabile_00013",52,52,106,263,223,460,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K00040"," uxuB; fructuronate reductase [EC:1.1.1.57]","Subdoligranulum_variabile","00013"
"107","K00040","Faecalibacterium_prausnitzii_02180",566,737,2975,2134,2079,1774,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K00040"," uxuB; fructuronate reductase [EC:1.1.1.57]","Faecalibacterium_prausnitzii","02180"
"108","K00040","Roseburia_intestinalis_02699",60,38,48,142,272,335,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K00040"," uxuB; fructuronate reductase [EC:1.1.1.57]","Roseburia_intestinalis","02699"
"109","K00040","Roseburia_intestinalis_02700",97,73,64,272,489,528,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K00040"," uxuB; fructuronate reductase [EC:1.1.1.57]","Roseburia_intestinalis","02700"
"110","K00040","Subdoligranulum_variabile_02906",9,9,36,18,36,125,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K00040"," uxuB; fructuronate reductase [EC:1.1.1.57]","Subdoligranulum_variabile","02906"
"111","K00041","Bacteroides_ovatus_00742",186,233,1296,166,173,236,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K00041"," uxaB; tagaturonate reductase [EC:1.1.1.58]","Bacteroides_ovatus","00742"
"112","K00041","Roseburia_intestinalis_03164",204,154,903,320,193,170,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K00041"," uxaB; tagaturonate reductase [EC:1.1.1.58]","Roseburia_intestinalis","03164"
"113","K00041","Bacteroides_xylanisolvens_02969",108,252,2181,200,312,412,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K00041"," uxaB; tagaturonate reductase [EC:1.1.1.58]","Bacteroides_xylanisolvens","02969"
"114","K00041","Faecalibacterium_prausnitzii_02197",251,321,732,620,940,754,"09100 Metabolism","09101 Carbohydrate metabolism","00040 Pentose and glucuronate interconversions [PATH:ko00040]","K00041"," uxaB; tagaturonate reductase [EC:1.1.1.58]","Faecalibacterium_prausnitzii","02197"
"115","K00045","Bacteroides_xylanisolvens_01222",28,36,60,65,126,148,"09100 Metabolism","09101 Carbohydrate metabolism","00051 Fructose and mannose metabolism [PATH:ko00051]","K00045"," E1.1.1.67, mtlK; mannitol 2-dehydrogenase [EC:1.1.1.67]","Bacteroides_xylanisolvens","01222"
"116","K00045","Bacteroides_ovatus_02503",37,55,73,124,200,292,"09100 Metabolism","09101 Carbohydrate metabolism","00051 Fructose and mannose metabolism [PATH:ko00051]","K00045"," E1.1.1.67, mtlK; mannitol 2-dehydrogenase [EC:1.1.1.67]","Bacteroides_ovatus","02503"
"117","K00046","Faecalibacterium_prausnitzii_02188",126,89,244,332,391,385,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K00046"," idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]","Faecalibacterium_prausnitzii","02188"
"118","K00046","Roseburia_intestinalis_03166",95,74,451,72,126,65,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K00046"," idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]","Roseburia_intestinalis","03166"
"119","K00046","Lachnospiraceae_bacterium_7_1_58FAA_05333",9,10,22,37,77,72,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K00046"," idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]","Lachnospiraceae_bacterium","7_1_58FAA_05333"
"120","K00046","Bacteroides_ovatus_00498",329,604,1972,373,180,194,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K00046"," idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]","Bacteroides_ovatus","00498"
"121","K00046","Lachnospiraceae_bacterium_7_1_58FAA_05309",5,3,8,35,65,60,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K00046"," idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]","Lachnospiraceae_bacterium","7_1_58FAA_05309"
"122","K00046","Bacteroides_xylanisolvens_04189",212,709,2104,117,163,171,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K00046"," idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]","Bacteroides_xylanisolvens","04189"
"123","K00046","Faecalibacterium_prausnitzii_00019",37,23,37,71,137,93,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K00046"," idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]","Faecalibacterium_prausnitzii","00019"
"124","K00048","Subdoligranulum_variabile_01485",6,1,27,17,41,108,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K00048"," fucO; lactaldehyde reductase [EC:1.1.1.77]","Subdoligranulum_variabile","01485"
"125","K00048","Faecalibacterium_prausnitzii_01768",1182,1570,4475,5497,3376,3970,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K00048"," fucO; lactaldehyde reductase [EC:1.1.1.77]","Faecalibacterium_prausnitzii","01768"
"126","K00048","Roseburia_intestinalis_01348",123,170,229,49,123,112,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K00048"," fucO; lactaldehyde reductase [EC:1.1.1.77]","Roseburia_intestinalis","01348"
"127","K00048","Bacteroides_xylanisolvens_03623",56,112,180,50,60,91,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K00048"," fucO; lactaldehyde reductase [EC:1.1.1.77]","Bacteroides_xylanisolvens","03623"
"128","K00048","Eubacterium_siraeum_00049",15729,26716,1062,13254,7824,866,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K00048"," fucO; lactaldehyde reductase [EC:1.1.1.77]","Eubacterium_siraeum","00049"
"129","K00048","Anaerobutyricum_soehngenii_02129",57,162,5,48,55,179,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K00048"," fucO; lactaldehyde reductase [EC:1.1.1.77]","Anaerobutyricum_soehngenii","02129"
"130","K00048","Agathobacter_rectalis_00981",346,399,470,201,413,557,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K00048"," fucO; lactaldehyde reductase [EC:1.1.1.77]","Agathobacter_rectalis","00981"
"131","K00048","Bacteroides_ovatus_02673",223,355,1028,241,338,458,"09100 Metabolism","09101 Carbohydrate metabolism","00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","K00048"," fucO; lactaldehyde reductase [EC:1.1.1.77]","Bacteroides_ovatus","02673"
"132","K00052","Roseburia_intestinalis_02436",19,39,39,9,22,21,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Roseburia_intestinalis","02436"
"133","K00052","Eubacterium_siraeum_02027",308,466,144,282,438,325,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Eubacterium_siraeum","02027"
"134","K00052","Lachnospiraceae_bacterium_7_1_58FAA_00332",11,10,31,71,86,107,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Lachnospiraceae_bacterium","7_1_58FAA_00332"
"135","K00052","Coprococcus_catus_00029",54,54,20,30,15,137,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Coprococcus_catus","00029"
"136","K00052","Bacteroides_ovatus_04636",33,42,87,96,147,200,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Bacteroides_ovatus","04636"
"137","K00052","Faecalibacterium_prausnitzii_02217",108,107,104,218,395,293,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Faecalibacterium_prausnitzii","02217"
"138","K00052","Lachnospiraceae_bacterium_7_1_58FAA_03696",24,23,58,135,171,250,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Lachnospiraceae_bacterium","7_1_58FAA_03696"
"139","K00052","Subdoligranulum_variabile_02238",16,6,26,40,54,144,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Subdoligranulum_variabile","02238"
"140","K00052","Agathobacter_rectalis_01705",369,479,667,299,635,722,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Agathobacter_rectalis","01705"
"141","K00052","Bacteroides_xylanisolvens_00353",41,51,124,79,135,232,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Bacteroides_xylanisolvens","00353"
"142","K00052","Anaerobutyricum_soehngenii_01838",49,72,13,40,43,164,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00052"," leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]","Anaerobutyricum_soehngenii","01838"
"143","K00053","Faecalibacterium_prausnitzii_02682",122,134,361,458,493,516,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00053"," ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]","Faecalibacterium_prausnitzii","02682"
"144","K00053","Agathobacter_rectalis_01817",1872,2407,2443,344,593,925,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00053"," ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]","Agathobacter_rectalis","01817"
"145","K00053","Bacteroides_ovatus_04210",154,249,1143,172,240,381,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00053"," ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]","Bacteroides_ovatus","04210"
"146","K00053","Lachnospiraceae_bacterium_7_1_58FAA_03185",78,57,114,264,211,206,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00053"," ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]","Lachnospiraceae_bacterium","7_1_58FAA_03185"
"147","K00053","Eubacterium_siraeum_01261",1885,3223,1073,546,477,1701,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00053"," ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]","Eubacterium_siraeum","01261"
"148","K00053","Anaerobutyricum_soehngenii_01277",96,227,53,127,132,414,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00053"," ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]","Anaerobutyricum_soehngenii","01277"
"149","K00053","Roseburia_intestinalis_00837",64,71,159,120,168,169,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00053"," ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]","Roseburia_intestinalis","00837"
"150","K00053","Subdoligranulum_variabile_00992",15,11,21,30,45,142,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00053"," ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]","Subdoligranulum_variabile","00992"
"151","K00053","Coprococcus_catus_00032",273,357,95,63,33,498,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00053"," ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]","Coprococcus_catus","00032"
"152","K00053","Bacteroides_xylanisolvens_03381",21,31,201,19,41,31,"09100 Metabolism","09105 Amino acid metabolism","00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K00053"," ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]","Bacteroides_xylanisolvens","03381"
"153","K00057","Bacteroides_ovatus_04142",102,153,537,211,326,366,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Bacteroides_ovatus","04142"
"154","K00057","Anaerobutyricum_soehngenii_00848",293,242,7,103,86,244,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Anaerobutyricum_soehngenii","00848"
"155","K00057","Roseburia_intestinalis_00578",40,51,131,38,62,50,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Roseburia_intestinalis","00578"
"156","K00057","Faecalibacterium_prausnitzii_02294",711,1014,1533,1526,1416,1520,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Faecalibacterium_prausnitzii","02294"
"157","K00057","Coprococcus_catus_01330",17,17,1,45,38,102,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Coprococcus_catus","01330"
"158","K00057","Lachnospiraceae_bacterium_7_1_58FAA_00187",44,45,48,211,174,204,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Lachnospiraceae_bacterium","7_1_58FAA_00187"
"159","K00057","Subdoligranulum_variabile_01121",23,40,156,83,122,281,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Subdoligranulum_variabile","01121"
"160","K00057","Eubacterium_siraeum_00110",335,545,94,255,329,186,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Eubacterium_siraeum","00110"
"161","K00057","Agathobacter_rectalis_02082",537,777,939,264,490,752,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Agathobacter_rectalis","02082"
"162","K00057","Roseburia_intestinalis_00577",62,72,154,35,76,108,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Roseburia_intestinalis","00577"
"163","K00057","Anaerobutyricum_soehngenii_00651",7,20,1,17,43,93,"09100 Metabolism","09103 Lipid metabolism","00564 Glycerophospholipid metabolism [PATH:ko00564]","K00057"," gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]","Anaerobutyricum_soehngenii","00651"
"164","K00058","Agathobacter_rectalis_01084",0,0,0,1,1,0,"09100 Metabolism","09105 Amino acid metabolism","00270 Cysteine and methionine metabolism [PATH:ko00270]","K00058"," serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]","Agathobacter_rectalis","01084"
